epoch,train_loss,valid_macro_f1,valid_macro_auc,valid_macro_auprc,best_epoch,elapsed_sec
1,0.6655046142380813,0.6832079122959138,0.6626394487460324,0.6377042695842228,1,75.29914259910583
2,0.5165749005202589,0.797172676599474,0.8661472101851253,0.8607701459495409,2,31.851468086242676
3,0.4349196253151729,0.7950210584846426,0.8638814024882564,0.865799029543209,2,31.73325800895691
4,0.4191791565253817,0.8110757972628122,0.8803240809714005,0.8800413017822792,4,31.868815183639526
5,0.4092961800509486,0.813276745101288,0.8843942630360762,0.8852072793178701,5,31.835176706314087
6,0.395762588237894,0.8178378818538139,0.8905024661625092,0.8909496570448049,6,32.66816210746765
7,0.39091734536762895,0.8170658219104098,0.8921072324856054,0.8828557432929273,6,32.090720891952515
8,0.3821237987485425,0.8064432811657983,0.8679051593464686,0.880096931384003,6,32.34824252128601
9,0.3686219758000867,0.8394070429264586,0.9076728029736376,0.9049803269417775,9,33.225707054138184
10,0.3658969659229805,0.8204800700376469,0.8894049771830668,0.8853441122367454,9,31.773850202560425
11,0.3619750205812783,0.8298042273531518,0.8999678781795414,0.9000452544186409,9,31.435434818267822
12,0.35826515062101955,0.6960998434914564,0.8583968749010193,0.8579051153134583,9,31.643908262252808
13,0.35161306919722723,0.8339416682523485,0.8991441181619504,0.8976240068070176,9,31.950461864471436
14,0.3414553804644223,0.8278237101460361,0.8939176602113699,0.8878083180527586,9,32.1063015460968
15,0.33674495261290976,0.8334873977260309,0.9013219537481586,0.901123305582121,9,31.495517015457153
16,0.33255352069591654,0.8140456364613234,0.8845571135321035,0.8858438157122135,9,31.39934015274048
17,0.3273553071350887,0.825085396543648,0.891154862708569,0.8897199998540882,9,31.666229724884033
18,0.3223011087754677,0.8282396062975987,0.893637287073263,0.8934158686407205,9,31.96396017074585
19,0.31506480995951025,0.8279939693730958,0.8936858269461811,0.8994714352671778,9,31.512144088745117
20,0.31048894884257483,0.8411320439872677,0.9112306771025043,0.907300347541638,20,32.01152753829956
21,0.310008192884511,0.8162692049720768,0.8856469370020912,0.8838319193528671,20,31.329351663589478
22,0.3075467042881867,0.8308629228235797,0.9018917900953515,0.8997878287644097,20,31.493473291397095
23,0.3050249376173677,0.8276496817454738,0.8974948761906845,0.8978930452136868,20,31.231253147125244
24,0.2989507382286006,0.8453289308422056,0.9130688088234196,0.9143299159989059,24,31.637625455856323
25,0.2957286970368747,0.8154724556763308,0.8823087577574424,0.8860021069392298,24,31.704917192459106
26,0.2959609810648293,0.8342475530225106,0.9018654438001581,0.9037947886562856,24,32.09619665145874
27,0.29044857487596315,0.8340844101156761,0.8998297599021976,0.9018744883210428,24,31.803516149520874
28,0.2929506217611247,0.8362618778394637,0.9100839915113219,0.9087520999333549,24,32.46626615524292
29,0.2889044985688966,0.8401355512979098,0.9108320597619963,0.909639296455976,24,32.27862858772278
30,0.28700570279154286,0.8499892856676652,0.9173841194646444,0.9161286618771655,30,31.435696125030518
31,0.28698917555397957,0.8299821038878253,0.8924136038147402,0.894949440091336,30,31.793188095092773
32,0.28295842470793886,0.8267259680433424,0.895254804572609,0.8960002903523548,30,32.65306830406189
33,0.2790334754976733,0.8385823231975784,0.9093855421952026,0.9081843071330123,30,31.50800371170044
34,0.28031310552153094,0.83461048681334,0.900511584543775,0.9007539241981389,30,31.262000560760498
35,0.2790068474309198,0.8348598566541682,0.8995714365756345,0.9032012293573866,30,31.337887287139893
36,0.2779557082159766,0.8250412361516947,0.8941514341444832,0.8926293115358697,30,31.480353355407715
37,0.27622711196027955,0.8126603272647508,0.878878850908259,0.8859219175701358,30,31.888871908187866
38,0.27667341170639825,0.8445312567218073,0.9077271794415882,0.9111583674394013,30,32.20137143135071
39,0.2730024517610155,0.8384495716234671,0.9108683938135382,0.9114303977969163,30,31.768441438674927
40,0.27204889172110064,0.8260802682568427,0.89535832787261,0.9020198428223978,30,31.63166117668152
41,0.2741961262349425,0.8364713222930199,0.906800793816205,0.9084864275515135,30,31.65329098701477
42,0.26962516050914237,0.8396424647792383,0.9074405356596771,0.9103750557240063,30,31.616071462631226
